date,ticker,close,low,high
05.Apr.16,RUS,108.94,108.84,109.86
04.Apr.16,RUS,110.19,110.1,111.32
01.Apr.16,RUS,111.12,109.48,111.22
31.Mar.16,RUS,110.63,110.34,111.17
30.Mar.16,RUS,110.32,110.05,111.12
29.Mar.16,RUS,110.31,106.77,110.34
28.Mar.16,RUS,107.33,106.55,107.78
24.Mar.16,RUS,107.2,105.74,107.22
23.Mar.16,RUS,106.88,106.8,108.59
22.Mar.16,RUS,109.22,108.47,109.69
21.Mar.16,RUS,109.35,109.08,109.94
18.Mar.16,RUS,109.61,108.7,109.95
17.Mar.16,RUS,108.63,106.33,109.1
16.Mar.16,RUS,106.99,105.73,107.33
15.Mar.16,RUS,106.24,106.03,107.28
14.Mar.16,RUS,107.92,107.4,108.34
11.Mar.16,RUS,108.2,106.66,108.33
10.Mar.16,RUS,105.93,104.81,107.49
09.Mar.16,RUS,106.8,106.07,107.01
08.Mar.16,RUS,106.26,106.14,108.29
07.Mar.16,RUS,108.89,107.21,108.99
04.Mar.16,RUS,107.72,106.67,108.32
03.Mar.16,RUS,107.13,105.92,107.15
02.Mar.16,RUS,106.02,104.59,106.09
01.Mar.16,RUS,104.94,103.07,104.94
29.Feb.16,RUS,102.73,102.72,104.03
26.Feb.16,RUS,103.19,102.7,103.47
25.Feb.16,RUS,102.54,101.39,102.6
24.Feb.16,RUS,101.61,98.97,101.82
23.Feb.16,RUS,100.64,100.55,101.49
22.Feb.16,RUS,101.57,101.24,102.01
19.Feb.16,RUS,100.45,99.11,100.56
18.Feb.16,RUS,99.95,99.54,100.64
17.Feb.16,RUS,100.43,99.53,101.09
16.Feb.16,RUS,98.88,97.22,99.1
12.Feb.16,RUS,96.59,95.19,96.79
11.Feb.16,RUS,94.79,93.64,95.4
10.Feb.16,RUS,95.83,95.68,97.92
09.Feb.16,RUS,95.78,95.02,97.13
08.Feb.16,RUS,96.43,94.94,97.01
05.Feb.16,RUS,98.04,97.96,100.44
04.Feb.16,RUS,100.8,99.97,101.97
03.Feb.16,RUS,100.41,98.14,101.07
02.Feb.16,RUS,100.28,99.77,101.47
01.Feb.16,RUS,102.49,101.25,103.09
29.Jan.16,RUS,102.96,99.96,102.98
28.Jan.16,RUS,99.69,99.22,100.95
27.Jan.16,RUS,99.71,99.06,101.59
26.Jan.16,RUS,101.1,99.18,101.4
25.Jan.16,RUS,99.12,98.85,101.08
22.Jan.16,RUS,101.37,100.13,101.61
21.Jan.16,RUS,98.95,98.38,100.91
20.Jan.16,RUS,99.18,95.06,100.33
19.Jan.16,RUS,98.77,97.74,101.2
15.Jan.16,RUS,100.12,97.51,100.29
14.Jan.16,RUS,101.77,99.19,102.71
13.Jan.16,RUS,100.38,99.65,104.42
12.Jan.16,RUS,103.71,101.94,104.99
